ES Cancri,"BEGIN TRANSMISSION / Log Entry from Elysium Starfire / We made is and it is as beautiful here as one might imagine. It is so serene, so peaceful. Yet not everyone made it. / Some time ago, I met a woman named Margaret. She and her husband traveled the stars. They weren't necessarily prolific explorers, rather they would travel to war torn systems where she, as a nurse, would treat the wounded and comfort the dying. On one of their expeditions, her husband died and she was left alone with the ship they once roamed the stars in. It was after this time that I met her. She would leave the station pad so slow, I would often tease her by declaring she was the notorious loiterer Margaret Mason, flaunting the law at every station but never caught. / As I said, she wasn't a famous explorer but for some reason when this chance to go to Elysium came up, she wanted to join. She isn't on any of the official rosters as she came along without signing up. There were more than a few of those. / Being a bit of an engineer, I helped prepare her ship for the journey. I have some influence with Farseer at Deciat, so getting her FSD adjusted for the at point decision was fairly easy. We replaced some of the ship construction with lighter materials and removed what wasn't necessary. Her ship, Stellar Pearl, was ready. / The day of the jump came and we all left Maia heading to Hades. I like the old songs, so I had a song called 'I see fire' on the PA while landing. It seemed apropos. It occurs to me that using a place called Hades as a rally point to reach a place called Elysium is ironic. Once everyone arrived, we left the star kissed surface to begin the climb to point decision. There things did not go as smoothly. / It was discovered that some specialized software we had all installed for fuel calculations had a bug, but not until the group had started the jump across un-scoopable stars. In addition, fuel use is not linear for some ship configurations, such as my own. Luckily I discovered this fact and was able to compensate. / During the jumps from point decision to Elysium the common radio channel was filled with chatter, some panicked, some calm. Finally, we made it across the gap. / Most of us did anyway. A headcount had showed a few missing. Among the missing was the Stellar Pearl. The last I saw of her ship was at the second star coming across the gap, where most of the confusion had started. Her ship disappeared from the scope leaving a jump wake but apparently never arrived at the other side. / Over the expedition period, I scanned and cataloged my assigned systems always keeping an eye out for my friend or any of the others who didn't come across. They never appeared. / At the time of this recording, there is no known way to get back from this cluster. I send this out in hopes someone on the other side receives it and knows of our fate and remembers those lost."" / END TRANSMISSION""",1513.69,1621.13,-2113.94
Sol,"In the early third millennium, a high-profile business magnate made headlines by launching a car into space. Although the launch was seen as a whimsical gesture, the vehicle itself soon acquired the status of a valuable cultural artefact. / Several hundred years later, a consortium of cultrual institutions lobbied to reclaim the car and place it in a museum. After an extensive period of bureaucratic wrangling, a mission was launched to recover the vehicle. / Unfortunately, when the mission reached its destination the car was nowhere to be seen. Its precise fate has never been determined, but the prevailing theory is that it was stolen by pirates.",0.00,0.00,0.00
Omega Sector VE-Q B5-15,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*.  / The beacon marks the location where the bulk of materials for the Explorer’s Anchorage starport were mined.",-1444.31,-85.81,5319.94
Flyiedgiae QN-T D3-17,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*.  / This planet was a last-minute addition to the Distant Worlds route, and with a radius of just 137 km is one of the smallest recorded planets in the galaxy.",-3423.81,-1029.81,8254.94
Byaa Ain QA-J c11-144,"This beacon marks the location of a respite point for the Distant Worlds II expedition, a five-month journey to the far outer rim conducted in 3305. This system is notable for containing twin ringed planets that orbit each other at a distance of less than one light second. The planets' rings are perpendicular to each other, resulting in compelling views.",-4697.03,876.25,16056.44
Dryau Ausms KG-Y e3390,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*. This planet was discovered during the Distant Worlds mapping event, and is notable for its unusually high surface gravity.",-1523.75,1340.69,20976.59
Phroi Bluae IR-W f1-1530,"This beacon marks the location of a respite for the Distant Worlds II expedition, a five-month journey to the far outer rim conducted in 3305. This system is notable for containing a pair of gas giants in a binary orbit.",-496.06,-756.69,34360.44
Hypoe Bluae VP-O e6-8688,"This beacon marks the eighth waypoint of the Distant Worlds II expedition, a five-month journey to the far outer rim conducted in 3305. This waypoint was particularly popular with explorers due to the view afforded of the galactic core.",-721.38,-362.09,33457.53
Swoals IL-Y E0,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January of 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*. During their journey, the Distant Worlds fleet constructed the Explorer's Anchorage starport to serve as a scientific research installation and a safe haven for explorers.",2302.84,2852.19,32393.56
Stuemeae FG-Y d7561,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January of 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*. This beacon marks the final Distant Worlds rendezvous point, which was visited by 3,747 Commanders during the expedition.",28.69,-19.78,25899.69
Beagle Point,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January of 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*. This beacon marks one of the locations discovered by the Distant Worlds fleet during its epic journey.",-1111.56,-134.22,65269.75
Plaa Scraa EA-A E114,"Distant Worlds II was an ambitious five-month expedition to the far outer rim. It launched from the Pallaeni system in January of 3305 and reached its final destination of Beagle Point in May 3305. The purpose of the expedition was to unravel the mysteries of the galaxy, and to construct a starport at Sagittarius A*. This beacon marks the point where participating pilots made their first hyperspace jump after leaving Pallaeni.",-1981.03,1310.41,37373.81
